delta_proxy,delta_true,displayed,environment_id,reversal
0.030803892807096334,0.0024465276634663136,True,performative_control,False
-0.0326647645405691,-0.007003638973207799,False,performative_control,False
-0.01901026148059687,-0.0034766623901939797,False,performative_control,False
0.00971367894935593,0.0009974360454653441,True,performative_control,False
0.05612631966640602,0.004141338768691855,False,performative_control,False
-0.0027042898100031465,0.000290055714610854,False,performative_control,False
-0.05401663898973663,-0.013341026743629247,True,performative_control,False
0.0020714203746681203,0.00033288792496266595,False,performative_control,False
0.021816106741089136,0.002572269586922221,False,performative_control,False
0.0823258378497323,0.0018752408856992364,True,performative_control,False
0.09777402663304369,-0.0003882470044827835,False,performative_control,True
0.003033311671419847,0.0010328644909212148,False,performative_control,False
0.04948915208828342,0.0032953641947875145,True,performative_control,False
-0.07066878142538108,-0.01729137005753706,False,performative_control,False
-0.06986665418184185,-0.017546909493315166,False,performative_control,False
-0.03552336905036413,-0.006495848518504571,True,performative_control,False
-0.14807915666989524,-0.05325439957018899,False,performative_control,False
-0.006207692260372155,-0.0009112412682562299,False,performative_control,False
-0.12048620846647257,-0.03904556776531534,True,performative_control,False
0.04059640147162663,0.003906706302627072,False,performative_control,False
-0.02330629697945763,-0.0051198855594674075,False,performative_control,False
0.08029577717899594,0.0005602598762943778,True,performative_control,False
-0.03226573584206649,-0.005776256984810796,False,performative_control,False
-0.06245874845639632,-0.014867831704085482,False,performative_control,False
-0.07933064738061574,-0.019822086482896267,True,performative_control,False
0.010447472494491128,0.002176324232276039,False,performative_control,False
-0.049929103942526365,-0.009929300657306878,False,performative_control,False
0.030244344869715833,0.00205681166165389,True,performative_control,False
-0.13057570720807926,-0.04160654047575876,False,performative_control,False
-0.06913350622927711,-0.015487926588621387,False,performative_control,False
-0.007617694154710419,0.0005024985282997274,True,performative_control,False
-0.004159626051158993,-0.0009270871894735133,False,performative_control,False
0.045607498562553916,0.0003137503207021053,False,performative_control,False
-0.024045920775053964,-0.002215546443495975,True,performative_control,False
0.07602964873356882,-0.0005420092024778778,False,performative_control,True
0.04077182810709418,0.001906994885697455,False,performative_control,False
-0.007568793304524091,-0.0014948197590250456,True,performative_control,False
-0.0005110966000247408,0.00010992243232810228,False,performative_control,False
0.1220195838182746,-0.008145065946080193,False,performative_control,True
-0.07427007157451554,-0.01853317839228716,True,performative_control,False
-0.08323393574494536,-0.021765029087899124,False,performative_control,False
-0.060946343542129744,-0.015193060124407465,False,performative_control,False
0.1623567546026698,-0.02280756049666427,True,performative_control,True
-0.027046747582211206,-0.005133482238105197,False,performative_control,False
0.02762007770645175,0.0035482272788130154,False,performative_control,False
-0.034021719788165594,-0.007872853664112334,True,performative_control,False
-0.06567800860380862,-0.01436114979798539,False,performative_control,False
0.05175995566001673,0.0035356361899421263,False,performative_control,False
-0.07342745246691257,-0.019368625554942204,True,performative_control,False
-0.0645184378955288,-0.016668411535243566,False,performative_control,False
-0.02301039778936531,-0.0039054571866827537,False,performative_control,False
0.02203011355059431,0.003293638629806639,True,performative_control,False
0.012503612733579195,0.003149336553706722,False,performative_control,False
-0.174020954087417,-0.06661434664467358,False,performative_control,False
