root,adaptation,budget_queries,method,selected_idx,hf_queries,hf_episode_cost,hf_native_environment_steps,hf_native_agent_steps,hf_native_episode_compute_seconds,selected_audit_gain,empirical_oracle_regret,queries,selected_distribution,allocation_mc_se_gain
328,12,4,pivot_kg,6,4,152,45394.0,291156.0,496.5461306000361,12.051129623318687,6.8457626315215805,"[5, 4, 6, 1]",,
328,12,4,uniform_v2,6,4,152,45371.0,289996.0,494.15816995553905,12.051129623318687,6.8457626315215805,"[2, 6, 3, 4]",,
328,12,4,ivr_v2,6,4,152,45394.0,291156.0,496.5461306000361,12.051129623318687,6.8457626315215805,"[5, 4, 6, 1]",,
328,12,4,lucb_v2,6,4,152,45394.0,291156.0,496.5461306000361,12.051129623318687,6.8457626315215805,"[5, 4, 6, 1]",,
328,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,12.051129623318687,6.8457626315215805,[],,
328,12,4,proxy_only,5,0,0,0.0,0.0,0.0,6.671670102636614,12.225222152203653,[],,
328,12,4,global_voi_heuristic,6,4,152,45363.0,293049.0,499.542624920432,12.051129623318687,6.8457626315215805,"[3, 4, 2, 1]",,
328,12,4,uniform_v2_expected_100,,4,152,45357.38,291113.81,496.47279463324463,12.051129623318689,6.845762631521579,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",1.7853057969915868e-16
328,12,1,author_PIVOT_VOI_E5C,6,1,56,16707.0,108075.0,184.1780595710734,12.051129623318687,6.8457626315215805,[2],,
328,12,1,author_GlobalVOI_E5C,6,1,56,16687.0,107303.0,182.43533469410613,12.051129623318687,6.8457626315215805,[3],,
328,12,1,author_Uniform_E5C,5,1,56,16687.0,107303.0,182.43533469410613,6.671670102636614,12.225222152203653,[3],,
328,12,1,author_LUCB_E5C,6,1,56,16715.0,106592.0,181.1314039900899,12.051129623318687,6.8457626315215805,[6],,
328,12,2,author_PIVOT_VOI_E5C,6,2,88,26245.0,171169.0,291.7912996840896,12.051129623318687,6.8457626315215805,"[2, 1]",,
328,12,2,author_GlobalVOI_E5C,6,2,88,26287.0,168431.0,286.653944078309,12.051129623318687,6.8457626315215805,"[3, 4]",,
328,12,2,author_Uniform_E5C,5,2,88,26225.0,170397.0,290.04857480712235,6.671670102636614,12.225222152203653,"[3, 1]",,
328,12,2,author_LUCB_E5C,5,2,88,26256.0,166934.0,284.71428110281704,6.671670102636614,12.225222152203653,"[6, 5]",,
328,12,4,author_PIVOT_VOI_E5C,5,4,152,45332.0,291552.0,497.60296194494003,6.671670102636614,12.225222152203653,"[2, 1, 6, 5]",,
328,12,4,author_GlobalVOI_E5C,6,4,152,45363.0,293049.0,499.542624920432,12.051129623318687,6.8457626315215805,"[3, 4, 2, 1]",,
328,12,4,author_Uniform_E5C,6,4,152,45304.0,292263.0,498.9068926489563,12.051129623318687,6.8457626315215805,"[3, 1, 2, 5]",,
328,12,4,author_LUCB_E5C,5,4,152,45374.0,288814.0,492.4656063391594,6.671670102636614,12.225222152203653,"[6, 5, 3, 4]",,
329,4,1,pivot_kg,6,1,24,7192.0,49634.0,84.18286821292713,5.065551144092344,7.065708011301753,[5],,
329,4,1,uniform_v2,6,1,24,7192.0,49634.0,84.18286821292713,5.065551144092344,7.065708011301753,[5],,
329,4,1,ivr_v2,6,1,24,7192.0,49634.0,84.18286821292713,5.065551144092344,7.065708011301753,[5],,
329,4,1,lucb_v2,6,1,24,7192.0,49634.0,84.18286821292713,5.065551144092344,7.065708011301753,[5],,
329,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,1,proxy_only,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,1,global_voi_heuristic,6,1,24,7200.0,47101.0,79.90452262497274,5.065551144092344,7.065708011301753,[2],,
329,4,1,uniform_v2_expected_100,,1,24,7178.79,48565.55,82.23768151460274,5.065551144092346,7.065708011301751,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",1.7853057969915868e-16
329,4,2,pivot_kg,6,2,40,11992.0,82521.0,140.01261828810675,5.065551144092344,7.065708011301753,"[5, 4]",,
329,4,2,uniform_v2,6,2,40,11992.0,79387.0,135.28671617491636,5.065551144092344,7.065708011301753,"[5, 2]",,
329,4,2,ivr_v2,6,2,40,11992.0,82521.0,140.01261828810675,5.065551144092344,7.065708011301753,"[5, 4]",,
329,4,2,lucb_v2,6,2,40,11992.0,82521.0,140.01261828810675,5.065551144092344,7.065708011301753,"[5, 4]",,
329,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,2,proxy_only,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,2,global_voi_heuristic,6,2,40,12000.0,77694.0,132.4193736241432,5.065551144092344,7.065708011301753,"[2, 1]",,
329,4,2,uniform_v2_expected_100,,2,40,11960.07,79782.71,135.7103048732615,5.065551144092346,7.065708011301751,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",1.7853057969915868e-16
329,4,4,pivot_kg,6,4,72,21503.0,142865.0,243.95336101931753,5.065551144092344,7.065708011301753,"[5, 4, 6, 1]",,
329,4,4,uniform_v2,6,4,72,21503.0,139731.0,239.22745890612714,5.065551144092344,7.065708011301753,"[5, 2, 6, 1]",,
329,4,4,ivr_v2,6,4,72,21503.0,142865.0,243.95336101931753,5.065551144092344,7.065708011301753,"[5, 4, 1, 6]",,
329,4,4,lucb_v2,6,4,72,21503.0,142865.0,243.95336101931753,5.065551144092344,7.065708011301753,"[5, 4, 6, 1]",,
329,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,4,proxy_only,6,0,0,0.0,0.0,0.0,5.065551144092344,7.065708011301753,[],,
329,4,4,global_voi_heuristic,6,4,72,21576.0,143260.0,243.66757476620842,5.065551144092344,7.065708011301753,"[2, 1, 4, 3]",,
329,4,4,uniform_v2_expected_100,,4,72,21519.02,142489.16,243.0205399425677,5.065551144092346,7.065708011301751,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",1.7853057969915868e-16
329,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,47941.0,81.31552566215396,5.065551144092344,7.065708011301753,[1],,
329,4,1,author_GlobalVOI_E5C,6,1,24,7176.0,50027.0,84.21912572986912,5.065551144092344,7.065708011301753,[3],,
329,4,1,author_Uniform_E5C,6,1,24,7200.0,47941.0,81.31552566215396,5.065551144092344,7.065708011301753,[1],,
329,4,1,author_LUCB_E5C,4,1,24,7111.0,47099.0,80.22656639502384,-3.3278841550166183,15.459143310410717,[6],,
329,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,77694.0,132.4193736241432,5.065551144092344,7.065708011301753,"[1, 2]",,
329,4,2,author_GlobalVOI_E5C,6,2,40,11976.0,79780.0,135.32297369185835,5.065551144092344,7.065708011301753,"[3, 2]",,
329,4,2,author_Uniform_E5C,5,2,40,11911.0,77692.0,132.7414173941943,2.6488306394169348,9.482428515977162,"[1, 6]",,
329,4,2,author_LUCB_E5C,5,2,40,11911.0,79986.0,136.05631647020346,2.6488306394169348,9.482428515977162,"[6, 4]",,
329,4,4,author_PIVOT_VOI_E5C,6,4,72,21576.0,143260.0,243.66757476620842,5.065551144092344,7.065708011301753,"[1, 2, 3, 4]",,
329,4,4,author_GlobalVOI_E5C,6,4,72,21576.0,143260.0,243.66757476620842,5.065551144092344,7.065708011301753,"[3, 2, 4, 1]",,
329,4,4,author_Uniform_E5C,3,4,72,21503.0,142865.0,243.95336101931753,12.131259155394098,0.0,"[1, 6, 5, 4]",,
329,4,4,author_LUCB_E5C,2,4,72,21479.0,144951.0,246.8569610870327,4.983025582095612,7.148233573298485,"[6, 4, 5, 3]",,
329,12,1,pivot_kg,6,1,56,16780.0,115777.0,195.38386905298103,-1.609976457957072,14.229359425036645,[5],,
329,12,1,uniform_v2,6,1,56,16780.0,115777.0,195.38386905298103,-1.609976457957072,14.229359425036645,[5],,
329,12,1,ivr_v2,6,1,56,16780.0,115777.0,195.38386905298103,-1.609976457957072,14.229359425036645,[5],,
329,12,1,lucb_v2,6,1,56,16780.0,115777.0,195.38386905298103,-1.609976457957072,14.229359425036645,[5],,
