boosted_predicted_delta,boosted_selected,correction_uncertainty,delta_proxy,delta_true,global_predicted_delta,global_selected,local_selected,predicted_delta,round_id,transition_id
-0.6905770349753888,False,1.8525529313556992,0.7893973403284482,0.05816547211366041,-0.7384776316106927,True,True,1.2955513437944086,round_id=0|seed=405|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,11805db8d3be3529a2d1
-0.08441358496826412,True,1.8525529313556992,1.5547946806568964,-0.07016502648707634,-1.4769552632213863,False,False,0.3189548562642823,round_id=0|seed=405|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,4d61b13925776526d18b
-0.6987737953612432,False,1.8525529313556992,2.296192020985343,-0.3849914958022107,-2.2154328948320776,False,False,-0.6300389205889756,round_id=0|seed=405|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,f32c8fa530789b9c83e2
-2.504980913184312,False,1.8525529313556992,3.7069867016422418,-1.5741323465756683,-3.692388158053464,False,False,-2.3771978665765428,round_id=0|seed=405|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,10a024e16dbc6f88a687
-1.8332463044589167,False,1.8525529313556992,4.378721310367637,-2.446109459637042,-4.430865789664156,True,True,-3.1100235367879305,round_id=0|seed=401|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,7b19569a12ca58a5d5c3
0.38888484492835307,True,1.8525529313556992,6.600852459754907,-7.806768513683014,-7.384776316106926,False,False,-5.8479574275609645,round_id=0|seed=401|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,c9f54e50ee8b4d18e161
-0.11006993581060742,False,1.8525529313556992,1.529138329814553,-0.09582137732941876,-1.4769552632213863,True,True,0.41613156921801586,round_id=0|seed=402|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,d766c6b0c308c4a2951a
-1.5885555955761435,False,1.8525529313556992,2.9622766596291044,-0.9376266375164264,-2.9539105264427707,False,False,-1.3570629468409834,round_id=0|seed=402|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,17c539fd71e17e28edd0
-1.9125526253828973,False,1.8525529313556992,4.299414989443656,-2.5254157805610227,-4.430865789664156,False,False,-3.019719849074571,round_id=0|seed=402|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,1f3de0402502a4fed87a
0.4417557255443416,True,1.8525529313556992,6.653723340370895,-7.938945715222982,-7.384776316106926,False,False,-5.90815988603654,round_id=0|seed=402|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,103cfaf0d3c273406a35
-0.06445580173690368,False,1.8525529313556992,1.5747524638882568,-0.05020724325571635,-1.4769552632213863,True,True,0.36419214660054955,round_id=0|seed=403|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,3e8f20482a8bb434eeec
-1.4973273274287369,False,1.8525529313556992,3.053504927776511,-0.84639836936902,-2.9539105264427707,False,False,-1.4609417920759151,round_id=0|seed=403|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,eef94a634c5da0e67cb6
-1.775710223161786,False,1.8525529313556992,4.436257391664768,-2.3885733783399123,-4.430865789664156,False,False,-3.1755381169269707,round_id=0|seed=403|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,02fd1cae40cd90814379
0.350527457396935,True,1.8525529313556992,6.562495072223489,-7.7108750448544665,-7.384776316106926,False,False,-5.804281040801604,round_id=0|seed=403|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,35eb5573f3c61ef6c20f
-0.06537016421346431,False,1.8525529313556992,1.5738381014116962,-0.0511216057322752,-1.4769552632213863,True,True,0.36523330325210157,round_id=0|seed=404|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,835c1b12b18a54b28785
-1.4991560523818537,False,1.8525529313556992,3.051676202823394,-0.8482270943221379,-2.9539105264427707,False,False,-1.4588594787728155,round_id=0|seed=404|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,b8ad04dbd695bd417bb8
-1.7784533105914644,False,1.8525529313556992,4.433514304235089,-2.391316465769589,-4.430865789664156,False,False,-3.1724146469723173,round_id=0|seed=404|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,63f4e07bb6a28ec5aa69
0.35235618235005184,True,1.8525529313556992,6.5643237971766055,-7.715446857237261,-7.384776316106926,False,False,-5.806363354104704,round_id=0|seed=404|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,d521b1132da3f17f73c1
-0.08441358496826412,False,1.8525529313556992,1.5547946806568964,-0.07016502648707634,-1.4769552632213863,True,True,0.3869174653819272,round_id=0|seed=405|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,b00504244fcf04e52397
-1.5372428938914569,False,1.8525529313556992,3.013589361313791,-0.88631393583174,-2.9539105264427707,False,False,-1.4154911545131608,round_id=0|seed=405|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,9c8e9dff94478b5ca160
-1.8355835728558656,False,1.8525529313556992,4.376384041970688,-2.4484467280339937,-4.430865789664156,False,False,-3.1073621605828396,round_id=0|seed=405|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,5090ca2db0cda27a2f11
0.390443023859655,True,1.8525529313556992,6.602410638686209,-7.810663961011267,-7.384776316106926,False,False,-5.8497316783643605,round_id=0|seed=405|response_strength=0.3|optimization_strength=1.0|config_id=controlled-e4-v1:r=0.3:o=1|incumbent_policy_id=bb04999f69a86a50,711a4b4e17cdd38d046f
